Tiếng Việt,Tiếng BaNa
"Nghị định số 92/2017/NĐ-CP ngày 07 tháng 8 năm 2017 của Chính phủ sửa đổi, bổ sung một số điều của các Nghị định liên quan đến kiểm soát thủ tục hành chính;","Nghĭ đĭnh sô̆ 92/2017/NĐ-CP năr 07 khĕi 8 xơ năm 2017 dĭ Chĭnh phu sưa đôi, 'bô sung minh kơ sô̆ điêu dĭ rim nghĭ đĭnh liên koan truh kiêm soat thu tuk hanh chĭnh;"
"Căn cứ Thông tư số 02/2017/TT-VPCP ngày 31 tháng 10 năm 2017 của Bộ trưởng, Chủ nhiệm Văn phòng Chính phủ hướng dẫn nghiệp vụ về kiểm soát thủ tục hành chính;","Kăn kư̆ thông tư sô̆ 02/2017/TT-VPCP năr 31 khĕi 10 xơ năm 2017 dĭ 'Bô̆ trương, chu nhiê̆m Văn phong Chĭnh phu pơ chi nghiê̆p vŭ lơm kiêm soat thu tuk hanh chĭnh;"
Căn cứ Quyết định số 2997/QĐ-UBND ngày 26 tháng 8 năm 2019 của Ủy ban nhân dân tỉnh,Kăn kư̆ Kuyêt đĭnh sô̆ 2997/QĐ-UBND năr 26 khĕi 8 xơ năm 2019 dĭ Uy 'ban nhân yân tinh
Về việc ủy quyền cho Ủy ban nhân dân thành phố Quy Nhơn,Lơm drong uy kuyên ăn Uy 'ban nhân yân thanh phô̆ Kuy Nhơn
"Tiếp nhận hồ sơ, xử lý và trả kết quả thông báo sản phẩm quảng cáo trên địa bàn thành phố Quy Nhơn;","Tiê̆p 'yok hô sơ, xư ly̆ xưm tra kêt kua thông 'băo san phâm koang kăo tơ apung teh cham thanh phô̆ Kuy Nhơn;"
Xét đề nghị của Giám đốc Sở Văn hóa và Thể thao tại Tờ trình số 2084/TTr-SVHTT ngày 19 tháng 12 năm 2019,Xet đê nghĭ dĭ Yam đôk Sơ Văn hŏa xưm thê thao tơ Tơ trinh sô̆ 2084/TTr-SVHTT năr 19 khĕi 12 xơ năm 2019
"Điều 1. Công bố kèm theo Quyết định này Danh mục 02 thủ tục hành chính sửa đổi, bổ sung trong lĩnh vực văn hóa cơ sở thuộc phạm vi, chức năng quản lý của Sở Văn hóa và Thể thao tỉnh Bình Định","Điêu minh. Kông 'bô̆ kem tĭa kuyê̆t đĭnh 'nâu Yanh muk 02 thu tuk hanh chĭnh sưa đôi, 'bô sung lơm linh vưk văn hŏa kơ sơ thuôk pham vi, chưk năng gô răp dĭ Sơ Văn hŏa xưm thê thao tinh 'Binh Đĭnh"
Theo Quyết định số 2997/QĐ-UBND ngày 26 tháng 8 năm 2019 của Ủy ban nhân dân tỉnh,Tĭa kuyê̆t đĭnh sô̆ 2997/QĐ-UBND năr 26 khĕi 8 xơ năm 2019 dĭ Uy 'ban nhân yân tinh
"Về việc ủy quyền cho Ủy ban nhân dân thành phố Quy Nhơn tiếp nhận hồ sơ, xử lý và trả kết quả thông báo sản phẩm quảng cáo trên địa bàn thành phố Quy Nhơn (Phụ lục 01 kèm theo).","Lơm drong uy kuyên ăn Uy 'ban nhân yân thanh phô̆ Kuy Nhơn tiê̆p 'yok hô sơ, xư ly̆ xưm tra kêt kua thông 'băo san phâm koang kăo tơ apung teh cham thanh phô̆ Kuy Nhơn (Phŭ luk 01 kem tĭa)"
Điều 2. Quyết định này có hiệu lực thi hành kể từ ngày ký và bãi bỏ 02 thủ tục hành chính trong lĩnh vực văn hóa cơ sở,Điêu 'bal. Kuyê̆t đĭnh 'nâu ơ̆i hiê̆u lưk thi hanh đưng năr ky̆ xưm xưm 'bai tuk 02 thu tuk hanh chĭnh lơm linh vưk văn hŏa kơ sơ
Thuộc phạm vi chức năng quản lý của Sở Văn hóa và Thể thao tỉnh Bình Định ,Thuôk pham vi chưk năng gô răp dĭ Sơ Văn hŏa xưm thê thao tinh 'Binh Đĭnh
Đã công bố tại Quyết định số 1307/QĐ-UBND ngày 12 tháng 4 năm 2017 của Chủ tịch Ủy ban nhân dân tỉnh (Phụ lục 02 kèm theo).,Jơk kông 'bô̆ tơ Kuyê̆t đĭnh sô̆ 1307/QĐ-UBND ngày 12 tháng 4 năm 2017 dĭ Chu tich Uy 'ban nhân yân tinh  (Phŭ luk 02 kem tĭa).
"Điều 3. Chánh Văn phòng Ủy ban nhân dân tỉnh, Giám đốc Sở Văn hóa và Thể thao","Điêu pêng. Chănh văn phong Uy 'ban nhân yân tinh,Yam đôk Sơ Văn hŏa xưm Thê thao"
Giám đốc Trung tâm Phục vụ hành chính công tỉnh,Yam đôk Trung tâm Phuk vŭ hanh chĭnh kông tinh
"Chủ tịch Ủy ban nhân dân các huyện, thị xã, thành phố và các tổ chức, cá nhân liên quan chịu trách nhiệm thi hành Quyết định này./.","Chu tich Uy ban nhân yân rim tơ ring, thĭ xa, thanh phô̆ xưm rim tô chưk, kă nhân liên koan chĭu trach nhiê̆m thi hanh Kuyê̆t đĭnh 'nâu./."
"Hợp nhất Ban Chỉ đạo Đổi mới giáo dục và đào tạo, Ban Chỉ đạo Phổ cập giáo dục, xóa mù chữ ","Hôêp nhaât Khul pôgôl tôplih anao yao duêk oeêng ñao tao, Khul pôgôl phoâ kôêp yao duêk, tuêk biê khôêh chö"
Và Ban Chỉ đạo Đổi mới chương trình giáo dục phổ thông của tỉnh Bình Định thành Ban Chỉ đạo về đổi mới và phát triển giáo dục và đào tạo tỉnh Bình Định ,Oeêng Khul pôgôl tôplih anao chöông trinh giao duêk phoâ thoâng ñôêng tinh ‘Binh Ñinh tôkan Khul pôgôl lôêm tôplih anao oeêng pôjing giao duêk oeêng ñao tao tinh ‘Binh Ñinh
Căn cứ Luật Tổ chức chính quyền địa phương ngày 19 tháng 6 năm 2015,Kaên köê Luaât Toâ chöêk khul pôgôl cham pôlei ‘naêr minh jiêt tôxiênh kheêi drôêu sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt pôñaêm
"Luật Sửa đổi, bổ sung một số điều của Luật Tổ chức Chính phủ và Luật Tổ chức chính quyền địa phương ngày 22 tháng 11 năm 2019","Luaât tôplih, tôguêm minh ksoâÊ tôdrong ñôêng Luaât Toâ chöêk kôpal teh ñak oeêng Luaât Toâ chöêk khul pôgôl cham pôlei ‘naêr ‘baêl jiêt ‘baêl kheêi minh jiêt minh sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôxiênh"
Căn cứ Quyết định số 4649/QĐ-UBND ngày 13/12/2019 của UBND tỉnh về việc phê duyệt Phương án sắp xếp các tổ chức phối hợp liên ngành thuộc UBND tỉnh,Kaên köê KueâÊt ñinh ksoâÊ puoân drôêu puoân tôxiênh/QÑ-UBND ‘naêr minh jiêt peâng kheêi minh jiêt ‘baêl sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôxiênh ñôêng UBND tinh lôêm tôdrong pheâ jueâÊt tôdrong saêp xeÊâp rim toâ chöêk adriêng lieân nganh oei lôêm kôbraê UBND tinh
Theo đề nghị của Giám đốc Sở Giáo dục và Đào tạo tại Tờ trình số 707/TTr-SGDĐT ngày 21 tháng 4 năm 2020.,‘Boi pôtho khan ñôêng Giam ñoâc Sô Giao duêk oeêng Ñao tao lôêm Tô trinh ksoâÊ tôpôêh khoâng tôpôêh/TTr-SGDÑT ‘naêr ‘baêl jiêt minh kheêi puoân sônaêm ‘baêl ôbôêu khoâng hrieâng ‘baêl jiêt
Gồm các thành viên có tên sau đây,Thoi leê rim naêm ma ôêi maêt ñôêng roêng ôêu
"Trưởng ban: Ông Nguyễn Tuấn Thanh, Phó Chủ tịch UBND tỉnh Bình Định.","Tröông ‘ban: ‘Bok Nguyeân Tuaân Thanh, Phoê chu tich UBND tinh ‘Binh Ñinh"
"Phó Trưởng ban Thường trực : Ông Đào Đức Tuấn, Giám đốc Sở Giáo dục và Đào tạo.","Phoê tröông ‘ban Thöông tröêk: ‘Bok Ñao Ñöêk TuaâÊn, Giam ñoâc Sô Giao duêk oeêng Ñao tao"
"Các Phó trưởng ban: Ông Phan Thanh Liêm, Phó Giám đốc Sở Giáo dục và Đào tạo.","Rim Phoê tröông ‘ban: ‘Bok Phan Thanh Lieâm, Phoê Giam ñoâc Sô Giao duêk oeêng Ñao tao"
"Bà Lê Thị Điển, Phó Giám đốc Sở Giáo dục và Đào tạo.","Yaê Leâ Thi Ñieân, Phoê Giam ñoâc Sô Giao duêk oeêng Ñao tao"
"Ông Nguyễn Đình Hùng, Phó Giám đốc Sở Giáo dục và Đào tạo.","‘Bok Nguyeân Ñinh Hung, Phoê Giam ñoâc Sô Giao duêk oeêng Ñao tao"
"Các ủy viên: Ông Nguyễn Thanh Hải, Phó Giám đốc phụ trách Sở Kế hoạch và Đầu tư.","Rim uy vieân: ‘Bok Nguyeân Thanh Hai, Phoê Giam ñoâc ngoê hnheêi Sô Keâ hoach oeêng Ñaâu tö"
"Ông Trịnh Xuân Long, Phó Giám đốc Sở Nội vụ.","‘Bok Trinh Xuaân Long, Phoê Giam ñoâc Sô Noâi vu"
"Ông Nguyễn Văn Hưng, Phó Giám đốc Sở Tài chính.","‘Bok Nguyeân Vaên höng, Phoê Giam ñoâc Sô Tai chiênh"
"Ông Đặng Văn Phụng, Phó Giám đốc Sở Lao động - Thương binh và Xã hội.","‘Bok Ñaêng Vaên phung, Phoê Giam ñoâc Sô Lao ñoâng – Thöông ‘binh oeêng Xa hoâi"
"Ông Trương Đông Hải, Phó Giám đốc Sở Văn hóa và Thể thao.","‘Bok Tröông Ñoâng Hai, Phoê Giam ñoâc Sô Vaên hoa oeêng theâ thao"
"Ông Vương Trường Quân, Trưởng phòng Phòng Giáo dục Trung học, Sở Giáo dục và Đào tạo.","‘Bok Vöông Tröông Quaân, Tröông phong Phong Giao duêk Trung hoêk, Sô Giao duêk oeêng Ñao tao"
"Ông Võ Ngọc Sỹ, Trưởng phòng Phòng Tổ chức cán bộ, Sở Giáo dục và Đào tạo.","‘Bok Vo Ngoêk Sy, Tröông phong Phong Toâ chöêk kang ‘boâ, Sô Giao duêk oeêng Ñao tao"
"Ông Trương Văn Khải, Trưởng phòng Phòng Kế hoạch - Tài chính, Sở Giáo dục và Đào tạo.","‘Bok Tröông Vaên Khai, Tröông phong Phong Keâ hoach – Tai chinh, Sô Giao duêk oeêng Ñao tao"
"Bà Nguyễn Thị Hoàng, Trưởng phòng Phòng Quản lý chất lượng giáo dục - Giáo dục thường xuyên, Sở Giáo dục và Đào tạo.","Yaê Nguyeân thi Hoang, Tröông phong Phong ngoê hnhei tôdrong thu ‘yoêk ñei Giao yuêk – Giao yuêk thöông xuyeân, Sô Giao yuêk oeêng Ñao tao"
"Ông Nguyễn Xuân Trang, Phó Chánh Văn phòng phụ trách Văn phòng, Sở Giáo dục và Đào tạo.","‘Bok Nguyeân Xuaân Trang, Phoê Chaênh vaên phong ngoê hnhei Vaên phong, Sô Giao yuêk oeêng Ñao tao"
"Bà Lương Thị Xuân Tâm, Phó Trưởng phòng Phòng Giáo dục Mầm non - Tiểu học, Sở Giáo dục và Đào tạo.","‘Yaê Löông Thi Xuaân Taâm, Phoê tröông phong Phong Giao juêk Maâm non – Tieâu hoêk, Sô Giao juêk oeêng Ñao tao"
Mời các ông (bà) có tên sau tham gia làm Ủy viên Ban Chỉ đạo,Krao rim ‘bok (‘yaê) ôêi maêt ñôêng roêng ôêu tham gia pôm Uy vieân Khul pôgôl
"Ông Nguyễn Huỳnh Huyện, Phó Trưởng ban Ban Tuyên giáo Tỉnh ủy.","‘Bok Nguyeân Huynh Hueân, Phoê tröông ‘ban ‘Ban Tuyeân giaêo Tinh uy"
"Bà Đặng Thị Hồng Hạnh, Phó Chủ tịch Hội Liên hiệp Phụ nữ tỉnh.","‘Yaê Ñaêng Thi Hoâng Hanh, Phoê chu tich Hoâi LHPN tinh"
"Ông Hà Duy Trung, Phó Bí thư Tỉnh Đoàn.","‘Bok Ha Duy Trung, Phoê ‘biê thö Tinh Ñoan"
"Thư ký: Bà Cù Thị Ngọc Phương, Phó Trưởng phòng Phòng Khoa giáo - Văn xã, Văn phòng UBND tỉnh.","Thö kyê: ‘Yaê Ku Thi Ngoêk Phöông, Phoê tröông phong Phong Khoa giaêo – Vaên xa, Vaên phong UBND tinh"
"Bà Trần Thị Thúy Nga, Phó Trưởng phòng Phòng Tổ chức cán bộ, Sở Giáo dục và Đào tạo.","‘Yaê Traân Thi Thuêy Nga, Phoê tröông phong Phong Toâ chöêk kang ‘boâ, Sô Giao yuêk oeêng Ñao tao"
"Ông Man Đăng Mỹ, Phó Trưởng phòng Phòng Giáo dục Mầm non - Tiểu học, Sở Giáo dục và Đào tạo.","‘Bok Man Ñaêng My, Phoê tröông phong Phong Yao yuêk Maâm non – Tieâu hoêk, Sô Yao yuêk oeêng Ñao tao"
"Ông Phan Thanh Liêm, Phó Trưởng phòng Phòng Quản lý chất lượng giáo dục","‘Bok Phan Thanh Lieâm, Phoê tröông phong Phong ngoê hnhei tôdrong thu yoêk ñei Yao yuêk"
"Giáo dục thường xuyên, Sở Giáo dục và Đào tạo.","Giao yuêk thöông xuyeân, Sô Giao yuêk oeêng Ñao tao"
"Ông Trịnh Hoàng Nha, Phó Chánh Văn phòng, Sở Giáo dục và Đào tạo.","‘Bok Trinh Hoang Nha, Phoê chaênh Vaên phong, Sô Yao yuêk oeêng Ñao tao"
"Ông Trần Xuân Tình, Chuyên viên Phòng Giáo dục Trung học, Sở Giáo dục và Đào tạo.","‘Bok Traân Xuaân Tinh, Chuyeân vieân Phong Yao yuêk Trung hoêk, Sô Yao yuêk oeêng Ñao tao"
"Ông Bùi Thế Ty, Chuyên viên Phòng Kế hoạch - Tài chính, Sở Giáo dục và Đào tạo.","‘Bok ‘Bui TheâÊ Ty, Chuyeân vieân Phong Keâ hoach – Tai chiênh, Sô Yao yuêk oeêng Ñao tao"
Điều 2. Ban Chỉ đạo có nhiệm vụ giúp UBND tỉnh xây dựng và thực hiện Kế hoạch đổi mới giáo dục và đào tạo,Ñieâu ‘baêl. Khul pôgôl ôêi tôdrong tôguêm UBND tinh tôjung pôm oeêng pôm glong pônhroh tôplih anao yao yuêk oeêng ñao tao
"Kế hoạch phổ cập giáo dục, xóa mù chữ; Kế hoạch triển khai Chương trình giáo dục phổ thông mới theo đúng hướng dẫn của Bộ Giáo dục và Đào tạo.","Glong pônhroh phoâ kôêp yao yuêk, tuêk biê khôêh chö; glong pônhroh pônhroh Chöông trinh yao yuêk phoâ thoâng anao ‘boi trô troê tôdrong ñôêng ‘Boâ Yao yuêk oeêng ñao tao"
Định kỳ báo cáo tình hình và kết quả triển khai thực hiện cho Bộ Giáo dục và Đào tạo và Ủy ban nhân dân tỉnh theo quy định.,Ñinh ky pôtho khan tôdrong oeêng thu ‘yoêk pônhroh pôm aên ‘Boâ yao yuêk oeêng Ñao tao oeêng UBND tinh ‘boi kuy ñinh
"Sở Giáo dục và Đào tạo là cơ quan Thường trực Ban Chỉ đạo, được sử dụng con dấu của Sở Giáo dục và Đào tạo","Sô Yao yuêk oeêng Ñao tao la kô kuan thöông tröêk Khul pôgôl, ñei chaê yuoâ kon jôêu ñôêng Sô Yao yuêk oeêng Ñao tao"
"Để giải quyết các nhiệm vụ, công việc có liên quan theo quy định của pháp luật hiện hành",Söê tôguêm rim tôdrong ôêi lieân kuan ‘boi kuy ñinh ñôêng phap luaât hieân hanh
Thành lập Tổ giúp việc Ban Chỉ đạo. Kinh phí hoạt động của Ban Chỉ đạo được bố trí trong dự toán ngân sách hàng năm của Sở Giáo dục và Đào tạo.,"Pôjing anao toâ tôguêm bieâÊk khul pôgôl, Jeân pôm ñôêng khul pôgôl ñeêi ‘boâÊ triê lôêm dö toan ngaân sach rim sônaêm ñôêng Sô Yao yuêk oeêng Ñao tao"
Ban Chỉ đạo tự giải thể sau khi hoàn thành nhiệm vụ.,Khul pôgôl kôdih giai theâ ñôêng roêng keh kong tôdrong pôm
Điều 3. Quyết định này thay thế các Quyết định số 3487/QĐ-UBND ngày 29/9/2016 của Chủ tịch UBND tỉnh,Ñieâu peâng. KueâÊt ñinh anu tôplih rim KueâÊt ñinh ksoâÊ peâng puoân tôhngam tôpôêh/QÑ-UBND ‘naêr ‘baêl jiêt tôxiênh kheêi tôxiênh sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt drôêu ñôêng Chu tich UBND tinh
Về việc kiện toàn Ban Chỉ đạo Đổi mới giáo dục và Đào tạo,Lôêm tôdrong kieân toan Khul pôgôl tôplih anao giao yuêk oeêng ñao tao
"Quyết định số 3527/QĐ-UBND ngày 04/10/2016 của Chủ tịch UBND tỉnh về việc thành lập Ban Chỉ đạo Phổ cập giáo dục, xóa mù chữ","KueâÊt ñinh ksoâÊ peâng pôñaêm ‘baêl tôpôêh/QÑ-UBND ‘naêr puoân kheêi minh jiêt sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt drôêu ñôêng Chu tich UBND tinh lôêm tôdrong pôjing anao Khul pôgôl Phoâ kôêp yao yuêk, tuêk biê khôêh chö"
Quyết định số 548/QĐ-UBND ngày 22/02/2019 của Chủ tịch UBND tỉnh về việc thành lập Ban Chỉ đạo đổi mới chương trình giáo dục phổ thông của tỉnh Bình Định.,KueâÊt ñinh ksoâÊ pôñaêm puoân tôhngam/QÑ-UBND ‘naêr ‘baêl jiêt ‘baêl kheêi ‘baêl sônaêm ‘baêl ôbôêu minh jiêt tôxiênh ñôêng Chu tich UBND tinh lôêm tôdrong pôjing anao Khul pôgôl tôplih anao chöông trinh yao yuêk phoâ thoâng ñôêng tinh ‘Binh Ñinh
"Điều 4. Chánh Văn phòng UBND tỉnh; Giám đốc các sở Giáo dục và Đào tạo, Tài Chính, Kế hoạch và Đầu tư, Nội vụ, Lao động - Thương binh và Xã hội, Văn hóa và Thể thao","Ñieâu puoân. Chaênh Vaên phong UBND tinh; Yam ñoâk rim Sô Yao yuêk oeêng Ñao tao, Tai chiênh, Keâ hoach oeêng Ñaâu tö, Noâi vu. Lao ñoâng – Thöông ‘binh oeêng Xa hoâi, Vaên hoa oeêng Theâ thao"
Thủ trưởng các cơ quan có liên quan và các thành viên có tên tại Điều 1 chịu trách nhiệm thi hành Quyết định này kể từ ngày ký.,Pôgôl rim kô kuan lieân kuan oeêng rim naê ma ôêi maêt lôêm Ñieâu minh chiêu trach nhieâm pôm KueâÊt ñinh anu khan ñôêng ‘naêr kyê.
"Quyết định kiện toàn Hội đồng Phối hợp phổ biến, giáo dục pháp luật tỉnh Bình Định","KueâÊt ñinh kieân toan Hoâi ñoâng adriêng pôtho khan, giaêo yuêk phap luaât tinh ‘Binh Ñinh"
Chủ tịch Ủy ban Nhân dân Tỉnh,Chu tich UBND tinh
Căn cứ Luật Tổ chức chính quyền địa phương ngày 19/6/2015;,Kaên köê Luaât toâ chöêk khul pôgôl cham pôlei ‘naêr minh jiêt tôxiênh kheêi drôêu sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt pôñaêm
"Căn cứ Luật Phổ biến, giáo dục pháp luật ngày 20/6/2012;","Kaên köê Luaât pôtho khan, giaêo yuêk phap luaât ‘naêr ‘baêl jiêt kheêi drôêu sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt ‘baêl"
Căn cứ Quyết định số 27/2013/QĐ-TTg ngày 19/5/2013 của Thủ tướng Chính phủ ,Kaên köê KueâÊt ñinh ksoâÊ ‘baêl jiêt tôpôêh sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt peâng/QÑ-TTg ‘naêr minh jiêt tôxiênh kheêi pôñaêm sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt peâng ñôêng Thu töông kôpal teh ñak
"Ban hành Quy định về thành phần và nhiệm vụ, quyền hạn của Hội đồng Phối hợp phổ biến, giáo dục pháp luật;","AÊn leêch Quy ñinh lôêm thanh phaân oeêng nhieâm vu, kueân han ñôêng Hoâi ñoâng adriêng pôtho khan giaêo yuêk phap luaât"
Căn cứ Quyết định số 42/2017/QĐ-TTg ngày 20/9/2017 của Thủ tướng Chính phủ,Kaên köê KueâÊt ñinh ksoâÊ puoân jiêt ‘baêl sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôpôêh/QÑ-TTg ‘naêr ‘baêl jiêt kheêi tôxiênh sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôpôêh ñôêng Thu töông kôpal teh ñak
