Tiếng Việt,Tiếng BaNa
"Chiều ngày 26.7, lãnh đạo Huyện ủy, HĐND, UBND, UBMTTQVN huyện và đại diện các ban, ngành, các địa phương và nhân dân các xã, thị trấn trong huyện đã đến dâng hương và đặt vòng hoa viếng mộ các Anh hùng liệt sĩ tại Nghĩa trang Liệt sĩ xã Vĩnh Quang và xã Vĩnh Hảo nhân dịp kỷ niệm 72 năm Ngày Thương binh Liệt sĩ","Ksô naêr 26/7, pôgôl Huyeân uy, UBND, UBMTTQVN huyeân oeng ñai dieân rim ban, nganh, rim cham pôlei oeng kon tôring rim xa, thi traân lôm huyeân jôh truh daâng höông oeng sö vong hoa vieâng moâ rim anh hung lieât si dô no Nghia trang lieât si xa Vinh Quang oeng xa Vinh Hao thoi ky nieâm 72 sônaêm naêr thöông binh lieât si"
"Tại lễ viếng, các đại biểu đã dành những phút mặc niệm trang trọng, bày tỏ lòng tri ân sâu sắc đối với các anh hùng, liệt sĩ đã hy sinh quên mình vì sự nghiệp đấu tranh giải phóng dân tộc, thống nhất đất nước","Dô no leâ vieâng, rim ñai bieâu jôh sö rim phut maêc nieâm sö bay to nöih sôngöm tri aân pôgloh adring rim anh hung lieât si jôh hi sinh yua tôdrong tôplah tôgum naê ma kon tôring, thoâng nhaât the ñak"
"Sau khi tiến hành các nghi thức thắp hương và dâng hoa tại Tượng đài chính, các đại biểu đã lần lượt thắp hương tại các phần mộ liệt sĩ trong khuôn viên thanh tịnh và trang nghiêm của nghĩa trang","Ñông rong maêng pôm rim tôdrong thaêp höông oeng daâng hoa dô no töông ñai chinh, rim ñai bieâu jôh name thaêp höông rim phaân moâ lieât si lôm nghia trang"
"Nhân kỷ niệm 72 năm Ngày thương binh liệt sĩ 27/7, sáng ngày 24.7, đồng chí Nguyễn Thị Phong Vũ, Ủy viên Ban Thường vụ Tỉnh ủy, Trưởng ban Ban Dân vận Tỉnh ủy, Chủ tịch Ủy ban MTTQ Việt Nam tỉnh đã đến thăm và tặng 10 suất quà, mỗi suất quà trị giá 1 triệu đồng cho người có công cách mạng trên địa bàn huyện Vĩnh Thạnh","Thoi ky nieâm 72 sônaêm naêr thöông binh lieât si 27/7, bôgheâ naêr 24/7, ñ/c Nguyeân Thi Phong Vu, Uy vieân ban thöông vu Tinh uy, Tröông khul daân vaân tinh uy, Chu tich UBMTTQVN tinh jôh truh tômang oeng aên 10 suaât qua, minh suaât qua 01 trieâu ñoâng aên bôngai ôi koâng adring kach mang lôm tôring huyeân Vinh Thanh"
"Cùng đi có đ/c Hồ Xuân Ánh, Tỉnh ủy viên, Bí thư Huyện ủy Vĩnh Thạnh","Adring name ôi ñ/c Hoâ Xuaân Anh, Tinh uy vieân, Bi thö Huyeân uy Vinh Thanh"
"Đến thăm các Mẹ Việt Nam Anh hùng Nguyễn Thị Bùi 95 tuổi, Trần Thị Lập 88 tuổi và mẹ Phan Thị Hưng 85 tuổi, hiện đang sinh sống tại thôn Tiên An, xã Vĩnh Hòa, đồng chí Nguyễn Thị Phong Vũ đã ân cần thăm hỏi sức khỏe, đời sống của các Mẹ và kính chúc các Mẹ sống vui, sống khỏe, nêu gương sáng về đạo đức và truyền thống cách mạng để thế hệ trẻ noi theo","Truh tômang rim Mi Vieât Nam anh hung Nguyeân Thi Bui 95 sônaêm, Tran Thi Laâp 88 sônaêm oeng Mi Phan Thi Höng 85 sônaêm, ahrei atung yaêl arih dô no thoân Tieân An, xa Vinh Hoa, ñ/c Nguyeân Thi Phong Vu jôh aân caân pôñam bôl, pinh tôdrong yaêl arih ñông rim mi oeng chuc rim mi yaêl arih along, hôgei, poâk xuoân nöih sôngöm oeng tôdrong kach mang sö ñe adruh tôdaêm pôm boi"
"Đến thăm các gia đình chính sách trên địa bàn huyện, đồng chí đã ân cần hỏi thăm tình hình, trò chuyện cùng các đồng chí thương, bệnh binh và chúc các đồng chí giữ gìn sức khỏe, tiếp tục có nhiều đóng góp quý giá để xây dựng Đảng bộ, chính quyền các cấp ngày càng trong sạch vững mạnh, đồng thời là tấm gương sáng để giáo dục truyền thống cách mạng cho thế hệ trẻ trong công cuộc xây dựng và bảo vệ Tổ quốc","Truh tômang rim unh hnam ôi koâng adring the ñak lôm tôring huyeân, ñ/c jôh aân can pôñam bôl pinh tôdrong yaêl arih ñông rim ñ/c thöông beânh binh oeng chuc rim ñ/c jö vei jaêng pran, ling lang ôi lö tôdrong pôgop pôgloh sö tôjung pôm Ñang boâ, khul pgôl rim kôp naêr kang uoâil ieâl kôjaêp, thoi noh la nöih sôngöm pôgloh sö pôtho khan truyeân thoâng kach mang aên ñe adruh tôdaêm lôm tôdrong tôjung pôm oeng jö vei the ñak"
"Dịp này, đồng chí cũng đề nghị cấp ủy, chính quyền địa phương thường xuyên quan tâm đến đời sống các Mẹ Việt Nam Anh hùng và các gia đình chính sách trên địa bàn huyện, giúp họ ổn định đời sống","Maêng maê anu, ñ/c kung pôkaê kôp uy, khul pôgôl cham pôlei dach ngo hnhei truh tôdrong yaêl arih ñông rim Mi Vieät Nam anh hung oeng rim unh hnam ôi koâng adring the ñak lôm tôring huyeân, tôgum kaên hô along tôdrong yaêl arih"
"Các Mẹ Việt Nam anh hùng; các thương, bệnh binh cũng bày tỏ sự xúc động trước sự quan tâm của Đảng, Nhà nước, chính quyền địa phương, khẳng định sẽ giữ vững truyền thống cách mạng của gia đình, quê hương, tích cực vận động con cháu học tập, lao động sản xuất, nỗ lực vươn lên trong cuộc sống, để xứng đáng với quê hương truyền thống cách mạng","Rim mi Vieât Nam anh hung; rim bôngai ôi koâng adring the ñak kung ôi pôñam bôl ñon adrol tôdrong ngo hnhei ñông Ñang, kôpal, khul pôgôl cham pôlei, pôkaê jö kôjaêp tôdrong kach mang ñông unh hnam, the ñak, pôjaêng krao akom kon mon hok tôp, pôm choh jang, pran kjung lôm tôdrong yaêl arih"
"Nhân kỷ niệm 72 năm Ngày Thương binh- Liệt sĩ 27.7, sáng ngày 26.7, Đ/c Hồ Xuân Ánh, TUV - Bí thư Huyện ủy Vĩnh Thạnh đã đến thăm và tặng 5 suất quà cho các gia đình chính sách có hoàn cảnh khó khăn trên địa bàn xã Vĩnh Thuận","Thoi ky nieâm 72 sônaêm naêr TBLS 27/7, bôgheâ naêr 26/7, ñ/c Hoâ Xuaân Anh, Tinh uy vieân, Bi thö Huyeân uy Vinh Thanh jôh truh tômang oeng aên 05 suaât qua aên rim unh hnam ôi koâng adring the ñak ôi tôdrong hrat tônap lôm tôring xa Vinh Thuaân"
"Đến thăm các gia đình chính sách ở xã Vĩnh Thuận, Bí thư huyện ủy Vĩnh Thạnh Hồ Xuân Ánh đã ân cần hỏi thăm tình hình, trò chuyện cùng các đồng chí thương, bệnh binh, người có công cách mạng và chúc các đồng chí giữ gìn sức khỏe, là tấm gương sáng để giáo dục truyền thống cách mạng cho thế hệ trẻ; Lãnh đạo huyện ủy Vĩnh Thạnh cũng mong rằng các đồng chí tiếp tục có nhiều đóng góp để xây dựng địa phương ngày càng phát triển","Truh tômang rim unh hnam ôi koâng adring the ñak lôm tôring huyeân, ñ/c jôh aân can pôñam bôl pinh tôdrong yaêl arih ñông rim ñ/c thöông beânh binh oeng chuc rim ñ/c jö vei jaêng pran, ling lang ôi lö tôdrong pôgop pôgloh sö tôjung pôm Ñang boâ, khul pgôl rim kôp naêr kang uoâil ieâl kôjaêp, thoi noh la nöih sôngöm pôgloh sö pôtho khan truyeân thoâng kach mang aên ñe adruh tôdaêm lôm tôdrong tôjung pôm oeng jö vei the ñak"
"Tiếp tục phát huy truyền thống cách mạng, là điểm tựa tinh thần cho con cháu xây dựng gia đình hòa thuận, giữ gìn truyền thống văn hóa dân tộc","Pôgôl Huyeân uy kung kô waê rim ñ/c ling lang pôjing tôdrong kach mang, la dô no gônung nöih sôngöm aên kon mon, jö vei tôdrong vaên hoa kon koâng"
"Dịp này, Bí thư Huyện ủy Vĩnh Thạnh Hồ Xuân Ánh cũng đề nghị cấp ủy, chính quyền địa phương thường xuyên giúp đỡ, quan tâm đến đời sống các gia đình chính sách trên địa bàn xã, giúp họ ổn định trong cuộc sống","Maêng maê anu, Bi thö Huyeân uy Vinh Thanh Hoâ Xuaân Anh kung pôkaê kôp uy, khul pôgôl cham pôlei dach tôgum, ngo hnhei truh tôdrong yaêl arih rim unh hnam ôi koâng adring the ñak lôm tôring xa, tôgum kaên hô along tôdrong yaêl arih"
"Theo phòng Lao động - Thương binh và Xã hội huyện Vĩnh Thạnh, nhân dịp kỷ niệm 72 năm Ngày Thương binh Liệt sĩ 27.7, huyện Vĩnh Thạnh đã tiếp nhận 1.002 suất quà của Chủ tịch Nước trao tặng cho các đối tượng chính sách trên địa bàn huyện","Boi Phong LÑTB&XH huyeân Vinh Thanh, thoi ky nieâm 72 sônaêm naêr TBLS 27/7, huyeân Vinh Thanh jôh tieâp yok 1.002 suaât qua ñông Chu tich nöôc aên rim bôngai ôi koâng adring the ñak lôm tôring huyeân"
"Trong đó, có 11 suất với mức 400 nghìn đồng, 991 suất 200 nghìn đồng. Tổng kinh phí thực hiện với số tiền hơn 202 triệu đồng","Lôm noh, ôi 11 suaât kua 400 ôbôu, 991 suaât 200 ôbôu. Pôting ksoâ jeân pôm la 202 trieâu ñoâng"
"Nhân dịp này, UBND tỉnh cũng trao tặng 10 suất quà, mỗi suất 1 triệu đồng, UBND huyện cũng trích kinh phí tặng 50 suất quà, mỗi suất 400 nghìn đồng cho các gia đình chính sách, khó khăn trên địa bàn huyện","Maêng maê anu, UBND tinh kung jôh aên 10 suaât kua, minh suaât 01 trieâu ñoâng, UBND huyeân kung jôh yok jeân taêng 50 suaât kua, minh suaât 400 ôbôu aên rim unh hnam ôi koâng adring the ñak, hrat tônap lôm tôring huyeân"
"Bên cạnh đó, nhân kỷ niệm Ngày Thương binh Liệt sĩ 27/7, các địa phương, các hội đoàn thể trong huyện cũng tổ chức nhiều hoạt động như gặp mặt, thăm, tặng quà, giúp đỡ cho các đối tượng chính sách người có công có hoàn cảnh khó khăn trên địa bàn huyện","Minh kôpah noh, thoi ky nieâm naêr TBLS 27/7, rim cham pôlei, rim hoâi, ñoan theâ lôm huyeân kung pôlok lö tôdrong in tôjröm maêt, tômaêng, taêng kua, tôgum aên rim bôngai ôi koâng adring the ñak ôi tôdrong hrat tônap lôm tôring huyeân"
"Sáng 23.7, Huyện đoàn Vĩnh Thạnh phối hợp Hội CCB huyện tổ chức thăm, tặng quà các gia đình chính sách trên địa xã Vĩnh Sơn nhân dịp kỷ niệm 72 năm Ngày Thương binh -Liệt sỹ 27/7","Bôgheâ naêr 23/7, Huyeân ñoan Vinh Thanh adring Hoâi CCB huyeân jôh name tômaêng oeng aên kua rim unh hnam naê ma ôi koâng adring the ñak lôm tôring xa Vinh Sôn thoi ky nieâm 72 sônaêm naêr TBLS 27/7"
"Trong dịp này, Huyện đoàn và Hội CCB huyện đã tới động viên, thăm hỏi, tặng 6 suất quà, mỗi suất 300.000 đồng cho các gia đình chính sách trên địa bàn xã","Lôm maêng maê anu, Huyeân ñoan oeng Hoâi CCB huyeân jôh name tômaêng oeng aên 06 suaât qua, minh suaât 300 ôbôu aên rim unh hnam ôi koâng adring the ñak lôm tôring xa"
"Sáng  ngày 20.7, tại Trạm Y tế xã Vĩnh Hòa, Câu lạc bộ thầy thuốc trẻ phối hợp với Trung tâm y tế huyện Vĩnh Thạnh tổ chức thăm, tặng quà và chăm sóc sức khỏe cho những người có công với cách mạng xã Vĩnh Hòa","Bôgheâ naêr 20/7, dô no Tram y teâ xa Vinh Hoa, CLB thaây thuoâc adruh adring Trung taâm y teâ huyeân Vinh Thanh pôlok name tômang, aên kua oeng tome rong jaêgn pran aên rim naê ma ôi koâng adring the ñak xa Vinh Hoa"
"Tại đây các y, bác sỹ đã tổ chức khám bệnh, cấp thuốc cho 107 lượt người là đối tượng có công với cách mạng trên địa bàn xã Vĩnh Hòa","Lôm ôu, rim ñe y bac si jôh pôlok kham , chöa ji oeng kôp bôgang aên 107 maêng naê ma la bôngai ôi koâng adring the ñak lôm tôring xa Vinh Hoa"
"Bên cạnh đó, đoàn công tác còn tiến hành tư vấn cho đồng bào các dân tộc ở địa phương cách thức ngăn ngừa dịch bệnh, chăm sóc y tế; phương pháp giữ gìn vệ sinh nguồn nước, sinh hoạt","Minh kôpah noh, khul name jang araê pôtho khan aên naê ma cham pôlei kô kach phong dôt jit ji, tôdrong jö vei nguoân ñak"
"Qua đó, nhằm thực hiện tốt công tác “Đền ơn đáp nghĩa, uống nước nhớ nguồn” nhân kỷ niệm 72 năm ngày thương binh liệt sĩ 27.7","Kua noh, sö pôm hôgei tôdrong Ñeân ôn ñap nghia et ñak longue tôm thoi ky nieâm 72 naêr TBLS 27/7"
"Đồng thời, tạo điều kiện cho người nghèo được tiếp cận với các dịch vụ y tế, góp phần quan trọng trong công tác chăm sóc sức khỏe cộng đồng, nâng cao chất lượng cuộc sống","Thoi noh pôm tôdrong aên bôngai dônuh ñei oei jeâ adring rim jit vu y teâ, pôgop tôdrong pôgloh lôm tôdrong tome rong naê ma cham pôlei, poâk xuoân tôdrong thu yok ñei tôdrong yaêl arih"
"Dịp này, Hội chữ thập đỏ huyện cũng đã tặng cho mỗi người 1 thùng mì tôm và 1 lon sữa với tổng trị giá gần 8 triệu đồng","Maêng maê anu, Hoâi CTÑ huyeân kung aên naê ma kon pôlei 01 thung mi toâm oeng 01 lon söa adring pôting jeâ 08 trieâu ñoâng"
"Sáng ngày 23.7, Trung tâm giáo dục thường xuyên huyện Vĩnh Thạnh tổ chức Khai giảng lớp đào tạo nghề Trồng và nhân giống nấm năm 2019 cho 70 học viên là đoàn viên thanh niên xã Vĩnh Sơn","Bôgheâ naêr 23/7, Trung taâm GDTX huyeân Vinh Thanh pôlok khai giang lôp pôt ôp ngheâ aên bôngai cham pôlei, Ngheâ pôtaêm oeng pôlok saê adreâch môu sônaêm 2019 aên 70 ñe adruh tôdaêm xaõ Vinh sôn"
"Lớp đào tạo nghề trồng và nhân giống nấm nhằm mục đích trang bị cho người lao động nông thôn tiếp cận được với quy trình kỹ thuật về nghề trồng nấm, có đủ kiến thức vận dụng vào thực tế sản xuất, góp phần tạo việc làm, thu nhập ổn định, duy trì cuộc sống, tăng năng suất lao động, chuyển đổi ngành nghề, thực hiện đúng theo chủ trương chính sách của Đảng và Nhà nước","Lôp pô tôp ngheâ pôtaêm oeng pôlok saê adreâch môu sö tôgum aên ñe adruh tôdaêm cham pôlei oei jeâ ñei adring kô kach pôm, ôi duh tôdrong chaê yuoâ tô möt tôdrong yaêl arih, pôgop tôdrong ôi tôdrong pôm, kjung thu yok along, plih tôdrong pôm, pôm trô tro boi tôdrong ñông Ñang oeng kôpal"
"Được biết, Thời gian của khóa học là 2 tháng, các học viên tham gia lớp học này được hỗ trợ chi phí đào tạo và tiền ăn trong thời gian học nghề theo quy định","Ñei ale, jônang khao hok la 02 khei, rim ñe adruh tôdaêm hok lôp anu ñei tôgum jeân lôm jônang hok ngheâ boi kuy dinh"
"Công tác giao khoán chăm sóc, quản lý bảo vệ rừng trong 6 tháng đầu năm trên địa bàn huyện tiếp tục được triển khai theo kế hoạch, đến nay diện tích rừng đã giao khoán 25.853 ha, đạt 100% kế hoạch","Tôdrong pôjao khoan tome rong, jö vei bri lôm 06 khei kôl sônaêm lôm tôring huyeân ling lang ñei pônhroh, Truh ahrei chñeh the bri jôh pôjao khoan la 25.853 ha, ñat 100% glong pônhroh"
"Công tác tuyên truyền các văn bản quy phạm pháp luật về quản lý, bảo vệ rừng và phòng chống cháy rừng được chú trọng, các cơ quan chức năng đã tổ chức 12 đợt tuyên truyền, thu hút 808 lượt người tham dự","Tôdrong poât khan rim vaên ban phaùp luaât lôm ngo hnhei, jö vei bri oeng phong dôt unh sa bri ñei ngo hnhei, rim kô kuan chök naêng jôh pôlok 12 maêng pôtho khan, pônhoâm 808 maêng aên ma truh kôpaêng"
"Bên cạnh đó, công tác tuần tra, kiểm soát và ngăn chặn các trường hợp vi phạm Luật Lâm nghiệp được tăng cường, các đơn vị đã phối hợp tổ chức triển khai 280 đợt kiểm tra, truy quét các vùng rừng trọng điểm, tuyến giáp ranh và các tuyến đường giao thông, phát hiện 31 vụ vi phạm, trong đó phá rừng trái pháp luật 4 vụ gây thiệt hại 0,327 ha rừng; khai thác, mua bán, vận chuyển gỗ trái phép và lâm sản, phương tiện không chủ 27 vụ","Minh kôpah noh, tôdrong ngo hnhei, kieâm soat oeng gôn rim tröông hôp pôm glaêi Luaât laâm nghieâp ñei kjung, rim ñôn vi jôh adring pôlok pônhroh 280 maêng name ngo hnhei, truy kuet rim apung bri pôgloh, tuyeân jeâ adring oeng rim tuyeân trong naêm, jôh boh ñei 31 vu pôm glaêi. Lôm noh phaê bri 04 vu pôm hiong hiôt 0,327 ha bri; kai thac, tech bôdro chep chô long glaêi oeng xe bi ôi chu 27 vu"
"Hạt Kiểm lâm huyện đã lập thủ tục tạm giữ 28,3m3 gỗ các loại. Xử lý 36 vụ, tịch thu 26,9m3 gỗ các loại và một số phương tiện vận chuyển, khai thác","Hat kieâm laâm huyeân jôh pôm thu tuk jö 28,3m3 long rim loai, xö ly 36 vu, thu yok 26,9m3 long rim loai oeng minh ksoâ xe, maêy cöa"
