Tiếng Việt,Tiếng BaNa
"Bộ Công Thương, Bộ Giáo dục và Đào tạo, Ủy ban Quản lý vốn nhà nước tại doanh nghiệp","‘Boâ Koâng thöông, ‘Boâ Giaêo ‘yuêk oeêng Ñao tao, Uy ‘ban ngoê hnheêi jeân kôpal lôêm yoanh nghieâp"
"Phối hợp với Bộ Nông nghiệp và Phát triển nông thôn xây dựng cơ chế, chính sách triển khai thực hiện Chương trình.",Adriêng ‘Boâ Noâng nghieâp oeêng pôjing cham pôlei tôjung pôm tôdrong pônhroh pôm Chöông trinh
Chỉ đạo triển khai thực hiện và quản lý các dự án thuộc Chương trình do các đơn vị trực thuộc làm chủ đầu tư theo quy định.,Pôgôl pônhroh pôm oeêng ngoê hnheêi rim yöê an oei lôêm kôbraê Chöông trinh yua rim ñôn viê tröêk thuoâÊk pôm chu tôguêm ‘boi kuy ñinh
Báo cáo kết quả thực hiện Chương trình khi Bộ Nông nghiệp và Phát triển nông thôn đề nghị.,Pôtho khan thu ‘yoêk pôm Chöông trinh jônang ‘Boâ noâng nghieâp oeêng pôjing cham pôlei pôkaê
"Các bộ, ngành khác căn cứ chức năng, nhiệm vụ được giao, phối hợp với Bộ Nông nghiệp và Phát triển nông thôn, các bộ liên quan và các địa phương xây dựng cơ chế chính sách, quản lý và hướng dẫn thực hiện Chương trình.","Rim ‘boâ, nganh nai kaên köê tôdrong ñei pôjao, adriêng ‘Boâ Noâng nghieâp oeêng pôjing cham pôlei, rim ‘boâ lieân kuan oeêng rim cham pôlei tôjung pôm tôdrong ngoê hnheêi oeêng pôtho khan pôm Chöông trinh"
"Ủy ban nhân dân các tỉnh, thành phố trực thuộc Trung ương","UBND rim tinh, thanh phoâÊ tröêk thuoâk Trung öông"
"Phối hợp với Bộ Nông nghiệp và Phát triển nông thôn xây dựng cơ chế, chính sách triển khai thực hiện Chương trình.",Adriêng ‘Boâ Noâng nghieâp oeêng pôjing cham pôlei tôjung pôm tôdrong pônhroh pôm Chöông trinh
"Chỉ đạo triển khai thực hiện, phân bổ nguồn lực và quản lý các dự án thuộc Chương trình tại địa phương theo quy định.","Pôgôl pônhroh pôm, phôêng ‘boâ nguoân löêk oeêng ngoê hnheêi rim yöê an oei lôêm kôbraê Chöông trinh lôêm cham pôlei ‘boi kuy ñinh"
Báo cáo kết quả thực hiện Chương trình khi Bộ Nông nghiệp và Phát triển nông thôn yêu cầu.,Pôtho khan thu ‘yoêk pôm Chöông trinh jônang ‘Boâ Noâng nghieâp oeêng pôjing cham pôlei pôkaê
Điều 2. Quyết định này có hiệu lực thi hành kể từ ngày ký ban hành.,Ñieâu ‘baêl. KueâÊt ñinh anu ôêi hieâu löêk pôm khan ñôêng ‘naêr kyê aên leêch
"Điều 3. Các Bộ trưởng, Thủ trưởng cơ quan ngang Bộ, Thủ trưởng cơ quan thuộc Chính phủ, Chủ tịch Ủy ban nhân dân các tỉnh, thành phố trực thuộc Trung ương chịu trách nhiệm thi hành Quyết định này.","Ñieâu peâng. Rim ‘Boâ tröông, Thu tröông kô kuan ngang ‘Boâ, Thu tröông kô kuan oei lôêm kôbraê kôpal teh ñak, Chu tich UBND rim tinh, thanh phoâÊ tröêk thuoâÊk Trung öông ôêi tôdrong pôm KueâÊt ñinh anu./."
"Chỉ thị Về việc tập trung triển khai quyết liệt các giải pháp tái đàn, ổn định phát triển chăn nuôi và phòng, chống dịch bệnh động vật trên địa bàn tỉnh Bình Định","Chi thiê lôêm tôdrong pônhoâm pônhroh pôgloh rim tôdrong taêi tôpul, alöng pôjing kiêa rong oeêng phong, dôêt jiêt jiê xem rong lôêm tôring tinh ‘Binh Ñinh"
"Hiện nay, các loại dịch bệnh truyền nhiễm nguy hiểm trên vật nuôi như: Cúm gia cầm, Lở mồm long móng (LMLM) gia súc, Dịch tả heo châu Phi và tai xanh heo vẫn đang xảy ra tại một số tỉnh, thành trong cả nước và diễn biến phức tạp.","Ahreêi, rim loai jiêt jiê apoh glaêi lôêm xem rong in: Kuêm ‘yeêr, ôda, gloh ‘bôl gloh kônieâÊh lômo, kapoâ, jiêt ta ‘nhuêng Chaâu Phi oeêng ñon kseê ‘nhuêng araê atung ôêi leêch lôêm minh ksoâÊ tinh, thanh lôêm teh ñak oeêng ôêi tôdrong phöêk tap"
"Tại tỉnh Bình Định, kết quả giám sát chủ động lưu hành virus cho thấy các loại mầm bệnh vẫn đang ở mức cao.","Dônoê tinh ‘Binh Ñinh, thu ‘yoêk ngoê hnheêi chu ñoâng löu hanh virus aên ‘boh rim loai maâm jiê araê atung oei möêk ñuoâÊi"
"Hoạt động tái đàn chăn nuôi sau Tết Nguyên đán đang tiếp tục gia tăng. Mặt khác, tình hình thời tiết đang diễn biến phức tạp, mưa, lạnh bất thường là điều kiện thuận lợi cho dịch bệnh phát sinh.","Tôdrong pôm taêi tôpul kiêa rong ñôêng rong Teât ngueân ñan atung linglang kjung. Minh kôpah ‘noh, tôdrong pleênh atung ôêi tôdrong phöêk tap, ami, tônghieât pôkueê la tôdrong alöng aên jiêt jiê ôêi leêch"
"Thêm vào đó, một số tỉnh gần kề với tỉnh Bình Định đang xảy ra dịch. ","Pieâu ‘noh, minh ksoâÊ tinh oei jeâÊ adriêng tinh ‘Binh Ñinh atung ôêi leêch jiêt"
Nguy cơ bùng phát các loại dịch bệnh truyền nhiễm nguy hiểm trên đàn vật nuôi của tỉnh là rất cao.,Tôdrong pôjing rim loai jiêt jiê trueân nhieâm glaêi lôêm tôpul xem rong ñôêng tinh la pôgloh deâh
"Nhằm tăng cường thực hiện chỉ đạo phòng chống dịch của Thủ tướng Chính phủ, Bộ Nông nghiệp và PTNT;","Söê kjung pôm pôgôl phong dôêt jiêt ñôêng Thu töôêng kôpal teh ñak, ‘Boâ Noâng nghieâp oeêng pôjing cham pôlei"
"Tập trung triển khai quyết liệt các giải pháp tái đàn, ổn định phát triển chăn nuôi và phòng, chống dịch bệnh động vật trên địa bàn tỉnh, Chủ tịch UBND tỉnh yêu cầu Thủ trưởng các sở, ngành, tổ chức hội đoàn thể, Chủ tịch UBND các huyện, thị xã, thành phố nghiêm túc tổ chức triển khai một số nhiệm vụ cấp bách sau:","Pônhoâm pônhroh pôgloh rim tôdrong taêi tôpul, alöng pôjing kiêa rong oeêng phong dôêt jiêt xem rong lôêm tôring tinh, Chu tich UBND tinh pôkaê pôgôl rim sô, nganh, toâ chöêk hoâi ñoan theâ, Chu tich UBND rim hueân, thi xa, thanh phoâÊ pôgloh pôloêk pônhroh minh ksoâÊ tôdrong pôgloh ñôêng roêng ôêu:"
"Nghiêm túc quán triệt, tổ chức triển khai hiệu quả các nội dung chỉ đạo của Thủ tướng Chính phủ tại Văn bản số 167/TTg-NN ngày 05/02/2020 về việc chủ động phòng, chống dịch cúm A(H5N1) trên gia cầm và ở người;","Pôgloh pôtho khan, pôloêk pônhroh ôêi thu ‘yoêk rim tôdrong pôgôl ñôêng Thu töôêng kôpal teh ñak lôêm Vaên ‘ban ksoâÊ minh drôêu tôpôêh/TTg-NN ‘naêr pôñaêm kheêi ‘baêl sônaêm ‘baêl ôbôêu khoâng hrieâng ‘baêl jiêt lôêm tôdrong chu ñoâng phong dôêt jiêt kuêm A(H5N1) lôêm xem rong oeêng oei bôngai"
"Chỉ đạo của Bộ Nông nghiệp và PTNT tại Văn bản số 467/BNN-TY ngày 15/01/2020 về việc tăng cường công tác phòng, chống dịch bệnh động vật trước, trong và sau Tết Nguyên đán Canh Tý;","Pôgôl ñôêng ‘Boâ Noâng nghieâp oeêng pôjing cham pôlei lôêm Vaên ‘ban ksoâÊ puoân drôêu tôpôêh/BNN-TY ‘naêr minh jiêt pôñaêm kheêi minh sônaêm ‘baêl ôbôêu khoâng hrieâng ‘baêl jiêt lôêm tôdrong kjung tôdrong phong dôêt jiêt jiê xem rong adrol, lôêm oeêng ñôêng roêng Teât Ngueân ñan Canh Tyê"
"Công điện khẩn số 735/CĐ-BNN-TY ngày 03/02/2020 của Bộ trưởng Bộ Nông nghiệp và PTNT về việc tập trung triển khai quyết liệt, đồng bộ các giải pháp phòng, chống bệnh cúm gia cầm;","Koâng ñieân khaân ksoâÊ tôpôêh peâng pôñaêm/CÑ-BNN-TY ‘naêr peâng kheêi ‘baêl sônaêm ‘baêl ôbôêu khoâng hrieâng ‘baêl jiêt ñôêng ‘Boâ tröông ‘Boâ Noâng nghieâp oeêng pôjing cham pôlei lôêm tôdrong pônhoâm pônhroh pôgloh, adriêng rim tôdrong phong dôêt jiê kuêm ‘yeêr, ôda"
"Chỉ thị số 1152/CT-BNN-TY ngày 17/02/2020 của Bộ Nông nghiệp và PTNT về việc tập trung triển khai quyết liệt, đồng bộ các giải pháp phòng, chống dịch bệnh gia súc, gia cầm;","Chi thiê ksoâÊ minh minh pôñaêm ‘baêl/CT-BNN-TY ‘naêr minh jiêt tôpôêh kheêi ‘baêl sônaêm ‘baêl ôbôêu khoâng hrieâng ‘baêl jiêt ñôêng ‘Boâ Noâng nghieâp oeêng pôjing cham pôlei lôêm tôdrong pônhoâm pônhroh pôgloh, adriêng rim tôdrong phong dôêt jiê kuêm ‘yeêr, ôda"
"Chỉ thị số 55-CT/TU ngày 31/5/2019 của Ban Thường vụ Tỉnh ủy về việc tăng cường lãnh đạo, chỉ đạo ngăn chăn hiệu quả bệnh Dịch tả lợn châu Phi trên địa bàn tỉnh; ",Chi thiê ksoâÊ pôñaêm jiêt pôñaêm-CT/TU ‘naêr peâng jiêt minh kheêi pôñaêm sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôxiênh ñôêng Khul Thöông vuê Tinh uy lôêm tôdrong kjung pôgôl gôên ôêi thu ‘yoêk jiê jiêt ta ‘nhuêng Chaâu Phi lôêm tôring tinh
"Văn bản số 413/UBND-KT ngày 20/01/2020 của UBND tỉnh về việc triển khai thực hiện Kế hoạch số 398/KH-BNN-TY ngày 13/01/2020 của Bộ Nông nghiệp và PTNT và các hướng dẫn xử lý dịch, tái đàn, chăn nuôi an toàn sinh học của Sở Nông nghiệp và PTNT.","Vaên ‘ban ksoâÊ puoân minh peâng/UBND-KT ‘naêr ‘baêl jiêt kheêi minh sônaêm ‘baêl ôbôêu khoâng hrieâng ‘baêl jiêt ñôêng UBND tinh lôêm tôdrong pônhroh glong pônhroh ksoâÊ peâng tôxiênh tôhngam/KH-BNN-TY ‘naêr minh jiêt peâng kheêi minh sônaêm ‘baêl ôbôêu khoâng hrieâng ‘baêl jiêt ñôêng ‘Boâ Noâng nghieâp oeêng pôjing cham pôlei oeêng rim kô kach xö lyê jiêt, taêi tôpul, kiêa rong an toan sinh hoêk ñôêng Sô Noâng nghieâp oeêng pôjing cham pôlei"
Sở Nông nghiệp và PTNT:,Sô Noâng nghieâp oeêng pôjing cham pôlei:
"Chủ động phối hợp Đài Phát thanh và Truyền hình tỉnh, Báo Bình Định, các hội, đoàn thể tăng cường thông tin tuyên truyền về sự nguy hiểm của bệnh Cúm gia cầm, LMLM gia súc, Dịch tả heo Châu Phi, Dại chó mèo…. ","Chu ñoâng adriêng Ñai phat thanh oeêng Trueân hinh tinh, ‘Baêo ‘Binh Ñinh, rim hoâi, ñoan theâ kjung thoâng tin pôtho khan lôêm tôdrong glaêi ñôêng jiê kuêm ‘yeêr, ôda, gloh ‘bôl gloh kônieâÊh lô mo, kapoâ, jiêt ta ‘nhuêng Chaâu Phi, kanh koê, meo…"
"Vận động người chăn nuôi phát hiện và báo cáo kịp thời cho thú y, chính quyền cơ sở về dịch bệnh;","Krao akoêm bôngai kiêa rong ‘boh oeêng pôtho khan tôtam aên thuê y, khul pôgôl kô sô lôêm jiêt jiê"
"Tự giác thực hiện các biện pháp an toàn sinh học, tiêm phòng vaccine LMLM cho heo thịt và vaccine Dịch tả cho đàn heo; vệ sinh tiêu độc khử trùng chuồng trại chăn nuôi.","Kôdih pôm rim tôdrong an toan sinh hoêk, tieâm phong vaccine gloh ‘bôl gloh kônieâÊh aên ‘nhuêng aseêch oeêng vaccine jiêt ta aên tôpul ‘nhuêng; veâ sinh tieâu ñoâÊk khö trung adrung adron kiêa rong"
"Đồng thời, thông tin, hướng dẫn người tiêu dùng biết bệnh Dịch tả heo Châu Phi chỉ xảy ra ở heo, không lây sang người và động vật khác để yên tâm sử dụng sản phẩm thịt heo khi đảm bảo xuất xứ, nguồn gốc rõ ràng.","Thoi ‘noh, pôtho khan bôngai chaê yuoâ aleâÊ jiê jiêt ta ‘nhuêng Chaâu Phi anao ôêi leêch oei ‘nhuêng, biê apoh aên bôngai oeêng xem rong ‘nai söê alöng chaê yuoâ san phaâm aseêch ‘nhuêng jônang tômaên tôl dônoê, nguoân tôm maê ro rang"
"Tham mưu UBND tỉnh bổ sung, kiện toàn Ban Chỉ đạo phòng, chống dịch bệnh động vật cấp tỉnh (thành viên Ban Chỉ đạo là lãnh đạo các sở ngành);","Pôñam ‘bôl ñon UBND tinh tôguêm, kieân toan khul pôgôl phong dôêt jiêt jiê xem rong kôêp tinh (thanh vieân khul pôgôl la pôgôl rim sô nganh)"
"Phân công trách nhiệm cụ thể cho từng thành viên để chỉ đạo, điều hành theo chức năng, nhiệm vụ và phụ trách địa bàn, tăng cường kiểm tra, đôn đốc, giám sát công tác tổ chức tiêm phòng, phòng, chống dịch bệnh động vật tại địa phương.","Pôjao tôdrong kuê theâ aên rim thanh vieân söê pôgôl ‘boi tôdrong oeêng ngoê hnheêi tôring, kjung ngoê hnheêi, pôtho khan, ngoê hnheêi tôdrong pôloêk tieâm phong, phong dôêt jiêt jiê xem rong lôêm cham pôlei"
"Tổ chức triển khai Kế hoạch tiêm phòng vaccine phòng bệnh động vật năm 2020; đảm bảo cung ứng đầy đủ, kịp thời các loại vaccine cho các địa phương phục vụ công tác tiêm phòng. ","Pôloêk pônhroh glong pônhroh tieâm phong vaccine phong jiêt xem rong sônaêm ‘baêl ôbôêu khoâng hrieâng ‘baêl jiêt; tômaên tôl tôguêm duh, tôtam rim loai vaccine aên rim cham pôlei tôguêm tôdrong tieâm phong"
"Tiếp tục duy trì hoạt động các Tổ cơ động chống dịch của ngành, đảm bảo sẵn sàng ứng phó kịp thời khi dịch xảy ra.","Ling lang pôgeêi pieâu tôdrong pôm rim toâ kô ñoâng dôêt jiêt ñôêng nganh, tômaên tôl goâ ñeêch öêng phoê tôtam jônang jiêt ôêi leêch"
Phát động các đợt ra quân vệ sinh tiêu độc sát trùng môi trường phòng chống dịch bệnh do virus corona và dịch bệnh động vật để các địa phương chủ động tổ chức thực hiện.,Phat ñoâng rim maêng leêch kuaân veâ sinh tieâu ñoâÊk sat trung moâi tröông phong dôêt jiêt jiê yua virus corona oeêng jiêt jiê xem rong söê rim cham pôlei chu ñoâng pôloêk pôm
"Đồng thời, rà soát nhu cầu hóa chất sát trùng, đề xuất UBND tỉnh cấp kinh phí mua, đảm bảo đủ để cung ứng kịp thời cho các địa phương, phục vụ công tác tiêu độc khử trùng cộng đồng nhằm ngăn ngừa xâm nhập, phát tán mầm bệnh. Kiểm tra, giám sát hoạt động này tại các địa phương.","Thoi ‘noh, ngoê hnheêi tôdrong waê bôgang sat trung, pôtho khan UBND tinh kôêp jeân ruoât, tômaên tôl söê tôguêm tôtam aên rim cham pôlei, tôguêm tôdrong tieâu ñoâÊk sat trung koâng ñoâng söê gôên tôdrong tômöt, apoh maâm jiê. Ngoê hnheêi tôdrong pôm anu lôêm rim cham pôlei"
"Tham mưu UBND tỉnh ban hành Kế hoạch phòng, chống bệnh Cúm gia cầm, LMLM, Dịch tả heo Châu Phi và kế hoạch tái đàn, phát triển chăn nuôi heo trên địa bàn tỉnh, giai đoạn 2020 - 2025 theo hướng dẫn của Bộ Nông nghiệp và PTNT và phù hợp tình hình chăn nuôi địa phương.","Pôñam ‘bôl ñon UBND tinh aên leêch glong pônhroh phong dôêt jiê kuêm ‘yeêr, ôda, gloh ‘bôl gloh kônieâÊh, jiêt ta ‘nhuêng Chaâu Phi oeêng glong pônhroh taêi tôpul, pôjing kiêa rong ‘nhuêng lôêm tôring tinh, jônang ‘baêl ôbôêu khoâng hrieâng ‘baêl jiêt – ‘baêl ôbôêu khoâng hrieâng ‘baêl jiêt pôñaêm ‘boi pôtho khan ñôêng ‘Boâ Noâng nghieâp oeêng pôjing cham pôlei oeêng trô troê adriêng tôdrong kiêa rong cham pôlei."
"Tăng cường công tác quản lý chăn nuôi, giám sát dịch bệnh, tiêm phòng và giám sát bảo hộ vaccine sau tiêm phòng.","Kjung tôdrong ngoê hnheêi kiêa rong, ngoê hnheêi jiêt jiê, tieâm phong oeêng ngoê hnheêi jö vei vaccine ñôêng roêng tieâm phong"
"Đôn đốc các địa phương xây dựng cơ sở chăn nuôi an toàn dịch bệnh, an toàn thực phẩm; phát triển tái đàn, chăn nuôi an toàn sinh học và hình thành chuỗi liên kết tiêu thụ sản phẩm chăn nuôi.","Pôtho khan rim cham pôlei tôjung pôm dônoê kiêa rong an toan jiêt jiê, an toan ñoâ sa; pôjing taêi tôpul, kiêa rong an toan sinh hoêk oeêng pôm chuoâi lieân keâÊt tieâu thuê san phaâm kiêa rong"
"Rà soát, bổ sung các cơ sở giết mổ động vật tập trung.","Ngoê hnheêi, tôguêm rim dônoê ‘bet pah xem rong pônhoâm"
"Trước mắt, xây dựng chương trình kế hoạch cụ thể để giúp các địa phương hình thành các cơ sở giết mổ động vật tập trung theo hướng Tổ hợp tác, Hợp tác xã giết mổ động vật tập trung trên cơ sở tập hợp các hộ giết mổ nhỏ lẻ theo vùng, địa phương;","Adrol maêt, tôjung pôm chöông trinh glong pônhroh kuê theâ söê tôguêm rim cham pôlei pôjing anao rim dônoê ‘bet pah xem rong pônhoâm ‘boi tôdrong toâ hôêp tak, HTX ‘bet pah xem rong pônhoâm lôêm kô sô tôêp hôêp rim uênh hnam ‘bet pah ken ‘boi apung, cham pôlei"
Góp phần đảm bảm vệ sinh an toàn thực phẩm và kiểm soát dịch bệnh.,Pôgoêp tôdrong tômaên tôl veâ sinh an toan ñoâ sa oeêng ngoê hnheêi jiêt jiê
"Phối hợp Sở Tài chính xây dựng nhu cầu kinh phí, đảm bảo đủ, kịp thời, phục vụ công tác phòng chống dịch bệnh động vật trên địa bàn tỉnh.","Adriêng Sô Tai chiênh tôjung pôm tôdrong waê jeân, tômaên tôl duh, tôtam, tôguêm tôdrong phong dôêt jiêt jiê xem rong lôêm tôring tinh"
